"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"678","WBGene00020737","T23F2.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T23F2.4 is enriched in the amphid sensillum, the epithelial system, the muscle cell, and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray and RNA-seq studies\; is affected by five chemicals including multi-walled carbon nanotube, Sodium Chloride, and Colistin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Proteolipid membrane potential modulator."
"679","WBGene00020811","T25G12.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T25G12.3 is enriched in the seam cell based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on tiling array, RNA-seq, and microarray studies\; is affected by five chemicals including Rotenone, resveratrol, and Diazinon based on RNA-seq and microarray studies."
"680","WBGene00020813","T25G12.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T25G12.6 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-2, glp-1, and let-7 based on proteomic, RNA-seq, and microarray studies\; is affected by four chemicals including nicotine, stavudine, and Cry5B based on proteomic, RNA-seq, and microarray studies\; is predicted to encode a protein with the following domains: von Willebrand factor, type A and von Willebrand factor A-like domain superfamily."
"681","WBGene00020873","T28A11.6","Pseudogene","Pseudogene","Pseudogene","T28A11.6 is enriched in the DA neuron, the VA neuron, the body wall muscle cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including multi-walled carbon nanotube, Progesterone, and resveratrol based on RNA-seq and microarray studies."
"682","WBGene00020887","T28B4.4","Cytoskeleton","Cytoskeleton: claudin","Cytoskeleton: claudin","hic-1 is enriched in the alimentary system, the arcade cell, the digestive tract, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including elt-2, pgl-1, and dcr-1 based on microarray and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, Rotenone, and Zidovudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Tight junction protein, claudin-like."
"683","WBGene00020891","T28C12.4","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","T28C12.4 is an ortholog of human CES3 (carboxylesterase 3), CES4A (carboxylesterase 4A), and CES5A (carboxylesterase 5A)\; is predicted to have hydrolase activity\; is expressed in the hypodermis."
"684","WBGene00020902","T28F2.4","Transcription: chromatin","Transcription: chromatin modification","Transcription: chromatin modification: demethylase","jmjc-1 is an ortholog of human RIOX1 (ribosomal oxygenase 1)\; is predicted to have histone demethylase activity (H3-K36 specific), histone demethylase activity (H3-K4 specific), and iron ion binding activity\; is involved in several processes, including response to ethanol, response to heat, and response to osmotic stress."
"685","WBGene00020911","W01A11.5","Metabolism","Metabolism: lipid","Metabolism: lipid: beta oxidation","cpt-6 is an ortholog of human CPT1A, CPT1B, and CPT1C\; is predicted to have transferase activity, transferring acyl groups\; is expressed in the hypodermis."
"686","WBGene00020954","W02G9.4","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","W02G9.4 is an ortholog of human PCOLCE and PCOLCE2\; human PCOLCE exhibits collagen binding activity, heparin binding activity, and peptidase activator activity."
"687","WBGene00020976","W03B1.7","Metabolism","Metabolism: lipid","Metabolism: lipid: o-acyl transferase","oac-51 is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups."
"688","WBGene00020981","W03D2.6","Pseudogene","Pseudogene","Pseudogene","W03D2.6 is enriched in the OLL, the PVD, and the intestine based on microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, manganese chloride, and D-glucopyranose based on RNA-seq and microarray studies."
"689","WBGene00021084","W08E12.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","W08E12.3 is enriched in several tissues, including the muscular system, the nervous system, and the pharynx based on microarray and Chronogram studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Heme, Neurotoxins, and sesamin based on microarray and RNA-seq studies."
"690","WBGene00021087","W08E12.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","W08E12.6 is enriched in the DA neuron based on microarray studies\; is affected by several genes including daf-16, skn-1, and rrf-3 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including 1-methylnicotinamide, methylmercuric chloride, and Tunicamycin based on RNA-seq and microarray studies."
"691","WBGene00021247","Y22D7AL.9","Unassigned","Unassigned","Unassigned","Y22D7AL.9 is an ortholog of human TTC28 (tetratricopeptide repeat domain 28)\; human TTC28 exhibits kinase binding activity."
"692","WBGene00021335","Y34D9A.11","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","spp-23 is enriched in the DA neuron, the VA neuron, the intestine, and the pharyngeal muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, glp-1, and daf-12 based on RNA-seq, tiling array, and microarray studies\; is affected by thirteen chemicals including Rotenone, Tunicamycin, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Saposin B type domain and Saposin-like."
"693","WBGene00021372","Y37E11AR.5","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-45 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"694","WBGene00021412","Y38C9B.1","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-29A3 is an ortholog of human CYP19A1 (cytochrome P450 family 19 subfamily A member 1) and CYP4V2 (cytochrome P450 family 4 subfamily V member 2)\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"695","WBGene00021415","Y38F2AL.1","Neuronal function","Neuronal function: development","Neuronal function: development","nsy-4 is an ortholog of human EMP1, CLDND2, and NKG7\; exhibits calcium channel inhibitor activity and protein kinase inhibitor activity\; is involved in determination of left\/right asymmetry in nervous system, inactivation of MAPKKK activity, and negative regulation of cation channel activity\; localizes to several cellular components, including the neuron projection, non-motile cilium, and plasma membrane\; is expressed in several tissues, including the blast cell, the excretory cell, the hypodermis, and the nervous system."
"696","WBGene00021492","Y40B10A.7","Protein modification","Protein modification: methyltransferase","Protein modification: methyltransferase","comt-5 is an ortholog of human COMTD1 (catechol-O-methyltransferase domain containing 1)\; is predicted to have O-methyltransferase activity."
"697","WBGene00021503","Y40D12A.2","Proteolysis general","Proteolysis general: cysteine","Proteolysis general: cysteine: cathepsin","ctsa-2 is an ortholog of human CTSA (cathepsin A)\; is predicted to have serine-type carboxypeptidase activity\; localizes to the membrane raft."
"698","WBGene00021526","Y41G9A.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y41G9A.2 is enriched in dopaminergic neurons and the FLP based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-12, and pmk-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including tryptophan, multi-walled carbon nanotube, and stavudine based on microarray and RNA-seq studies."
"699","WBGene00021529","Y41G9A.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y41G9A.5 is enriched in the OLL, the PVD, and the hypodermis based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on RNA-seq and microarray studies\; is affected by seven chemicals including methylmercury hydroxide, manganese chloride, and stavudine based on RNA-seq and microarray studies."
"700","WBGene00021582","Y46C8AL.4","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-71 is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium."
"701","WBGene00021583","Y46C8AL.5","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-72 is predicted to have carbohydrate binding activity."
"702","WBGene00021614","Y47A7.2","Unassigned","Unassigned","Unassigned","Y47A7.2 is enriched in the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, daf-12, and pgl-1 based on tiling array, RNA-seq, and microarray studies\; is affected by stavudine and Zidovudine based on RNA-seq studies."
"703","WBGene00021624","Y47D7A.12","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y47D7A.12 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, RNA-seq, and tiling array studies\; is affected by Tunicamycin, Quercetin, and paraquat based on microarray studies."
